Sub.Num,Tr.Num,stimuli,age_code,correct,Months,clean_target_img,RT,condition,rt,guess,guess_num,ucl_bound,ewma_param,param_value
30060,10,ASL,adult,1,246,sock,0.833,ASL,0.83,response,1,0.3400000000000001,ucl,0.57
30069,3,ASL,adult,1,295,car,0.833,ASL,0.83,response,1,0.3400000000000001,ucl,0.57
30069,5,ASL,adult,1,295,teddy,0.833,ASL,0.83,response,1,0.3400000000000001,ucl,0.57
30079,29,ASL,adult,1,325,kitty,0.833,ASL,0.83,response,1,0.3400000000000001,ucl,0.57
30081,14,ASL,adult,1,530,ball,0.833,ASL,0.83,response,1,0.3500000000000001,ucl,0.57
30004,40,ASL,adult,1,349,juice,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30005,34,ASL,adult,1,575,shoe,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30006,3,ASL,adult,1,575,sock,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30021,3,ASL,adult,1,694,sock,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30021,8,ASL,adult,1,694,ball,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30021,30,ASL,adult,1,694,cookie,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30027,17,ASL,adult,1,379,car,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30027,25,ASL,adult,1,379,kitty,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30044,27,ASL,adult,1,276,doll,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30069,18,ASL,adult,1,295,shoe,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30078,6,ASL,adult,1,324,birdy,0.867,ASL,0.87,response,1,0.3500000000000001,ucl,0.57
30081,11,ASL,adult,1,530,book,0.867,ASL,0.87,response,1,0.3600000000000001,ucl,0.57
30006,14,ASL,adult,1,575,juice,0.9,ASL,0.9,response,1,0.3600000000000001,ucl,0.57
30022,8,ASL,adult,1,350,ball,0.9,ASL,0.9,response,1,0.3600000000000001,ucl,0.57
30027,3,ASL,adult,1,379,car,0.9,ASL,0.9,response,1,0.3600000000000001,ucl,0.57
30027,6,ASL,adult,1,379,shoe,0.9,ASL,0.9,response,1,0.3600000000000001,ucl,0.57
30059,27,ASL,adult,1,575,cup,0.9,ASL,0.9,response,1,0.3600000000000001,ucl,0.57
30004,9,ASL,adult,1,349,birdy,0.933,ASL,0.93,response,1,0.3600000000000001,ucl,0.57
30004,13,ASL,adult,1,349,cookie,0.933,ASL,0.93,response,1,0.3600000000000001,ucl,0.57
30004,14,ASL,adult,1,349,juice,0.933,ASL,0.93,response,1,0.3600000000000001,ucl,0.57
30006,4,ASL,adult,1,575,juice,0.933,ASL,0.93,response,1,0.3600000000000001,ucl,0.57
30059,32,ASL,adult,1,575,cookie,0.933,ASL,0.93,response,1,0.3600000000000001,ucl,0.57
30004,6,ASL,adult,1,349,cup,0.967,ASL,0.97,response,1,0.3600000000000001,ucl,0.57
30004,11,ASL,adult,1,349,juice,0.967,ASL,0.97,response,1,0.3600000000000001,ucl,0.57
30005,24,ASL,adult,1,575,cup,0.967,ASL,0.97,response,1,0.3600000000000001,ucl,0.57
30006,10,ASL,adult,1,575,sock,0.967,ASL,0.97,response,1,0.3600000000000001,ucl,0.57
30021,2,ASL,adult,1,694,doll,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30021,17,ASL,adult,1,694,kitty,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30021,23,ASL,adult,1,694,birdy,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30021,26,ASL,adult,1,694,doll,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30022,5,ASL,adult,1,350,cookie,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30027,31,ASL,adult,1,379,teddy,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30044,2,ASL,adult,1,276,doll,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30074,11,ASL,adult,1,324,book,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30074,14,ASL,adult,1,324,ball,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30081,3,ASL,adult,1,530,car,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30081,23,ASL,adult,1,530,teddy,0.967,ASL,0.97,response,1,0.37,ucl,0.57
30004,25,ASL,adult,1,349,birdy,1,ASL,1,response,1,0.37,ucl,0.57
30004,28,ASL,adult,1,349,doll,1,ASL,1,response,1,0.37,ucl,0.57
30004,31,ASL,adult,1,349,ball,1,ASL,1,response,1,0.37,ucl,0.57
30006,19,ASL,adult,1,575,shoe,1,ASL,1,response,1,0.37,ucl,0.57
30021,12,ASL,adult,1,694,ball,1,ASL,1,response,1,0.37,ucl,0.57
30021,13,ASL,adult,1,694,cookie,1,ASL,1,response,1,0.38,ucl,0.57
30027,4,ASL,adult,1,379,ball,1,ASL,1,response,1,0.38,ucl,0.57
30044,11,ASL,adult,1,276,book,1,ASL,1,response,1,0.38,ucl,0.57
30079,20,ASL,adult,1,325,birdy,1,ASL,1,response,1,0.38,ucl,0.57
30081,5,ASL,adult,1,530,teddy,1,ASL,1,response,1,0.38,ucl,0.57
30004,12,ASL,adult,1,349,ball,1.033,ASL,1.03,response,1,0.38,ucl,0.57
30006,26,ASL,adult,1,575,doll,1.033,ASL,1.03,response,1,0.38,ucl,0.57
30021,37,ASL,adult,1,694,kitty,1.033,ASL,1.03,response,1,0.38,ucl,0.57
30027,2,ASL,adult,1,379,doll,1.033,ASL,1.03,response,1,0.38,ucl,0.57
30059,5,ASL,adult,1,575,cookie,1.033,ASL,1.03,response,1,0.38,ucl,0.57
30059,28,ASL,adult,1,575,juice,1.033,ASL,1.03,response,1,0.38,ucl,0.57
30079,3,ASL,adult,1,325,car,1.033,ASL,1.03,response,1,0.38,ucl,0.57
30081,27,ASL,adult,1,530,doll,1.033,ASL,1.03,response,1,0.38,ucl,0.57
30004,32,ASL,adult,1,349,cookie,1.067,ASL,1.07,response,1,0.38,ucl,0.57
30004,35,ASL,adult,1,349,ball,1.067,ASL,1.07,response,1,0.38,ucl,0.57
30006,21,ASL,adult,1,575,teddy,1.067,ASL,1.07,response,1,0.38,ucl,0.57
30006,33,ASL,adult,1,575,ball,1.067,ASL,1.07,response,1,0.38,ucl,0.57
30021,5,ASL,adult,1,694,cookie,1.067,ASL,1.07,response,1,0.38,ucl,0.57
30027,21,ASL,adult,1,379,book,1.067,ASL,1.07,response,1,0.38,ucl,0.57
30074,4,ASL,adult,1,324,ball,1.067,ASL,1.07,response,1,0.38,ucl,0.57
30078,22,ASL,adult,1,324,ball,1.067,ASL,1.07,response,1,0.39,ucl,0.57
30079,26,ASL,adult,1,325,shoe,1.067,ASL,1.07,response,1,0.39,ucl,0.57
30081,35,ASL,adult,1,530,doll,1.067,ASL,1.07,response,1,0.39,ucl,0.57
30005,21,ASL,adult,1,575,teddy,1.1,ASL,1.1,response,1,0.39,ucl,0.57
30005,26,ASL,adult,1,575,doll,1.1,ASL,1.1,response,1,0.39,ucl,0.57
30006,38,ASL,adult,1,575,shoe,1.1,ASL,1.1,response,1,0.39,ucl,0.57
30021,32,ASL,adult,1,694,cookie,1.1,ASL,1.1,response,1,0.39,ucl,0.57
30022,7,ASL,adult,1,350,cookie,1.1,ASL,1.1,response,1,0.39,ucl,0.57
30059,7,ASL,adult,1,575,cookie,1.1,ASL,1.1,response,1,0.39,ucl,0.57
30078,3,ASL,adult,1,324,car,1.1,ASL,1.1,response,1,0.39,ucl,0.57
30078,4,ASL,adult,1,324,ball,1.1,ASL,1.1,response,1,0.39,ucl,0.57
30081,8,ASL,adult,1,530,kitty,1.1,ASL,1.1,response,1,0.39,ucl,0.57
30081,18,ASL,adult,1,530,shoe,1.1,ASL,1.1,response,1,0.39,ucl,0.57
30004,21,ASL,adult,1,349,shoe,1.133,ASL,1.13,response,1,0.39,ucl,0.57
30004,34,ASL,adult,1,349,cookie,1.133,ASL,1.13,response,1,0.39,ucl,0.57
30005,35,ASL,adult,1,575,teddy,1.133,ASL,1.13,response,1,0.39,ucl,0.57
30006,7,ASL,adult,1,575,cookie,1.133,ASL,1.13,response,1,0.39,ucl,0.57
30022,21,ASL,adult,1,350,teddy,1.133,ASL,1.13,response,1,0.39,ucl,0.57
30027,5,ASL,adult,1,379,teddy,1.133,ASL,1.13,response,1,0.39,ucl,0.57
30027,11,ASL,adult,1,379,book,1.133,ASL,1.13,response,1,0.39,ucl,0.57
30027,14,ASL,adult,1,379,ball,1.133,ASL,1.13,response,1,0.39,ucl,0.57
30059,21,ASL,adult,1,575,teddy,1.133,ASL,1.13,response,1,0.39,ucl,0.57
30079,35,ASL,adult,1,325,doll,1.133,ASL,1.13,response,1,0.39,ucl,0.57
30004,3,ASL,adult,1,349,sock,1.167,ASL,1.17,response,1,0.39,ucl,0.57
30021,9,ASL,adult,1,694,birdy,1.167,ASL,1.17,response,1,0.39,ucl,0.57
30059,16,ASL,adult,1,575,shoe,1.167,ASL,1.17,response,1,0.4,ucl,0.57
30004,24,ASL,adult,1,349,juice,1.2,ASL,1.2,response,1,0.4,ucl,0.57
30079,13,ASL,adult,1,325,teddy,1.2,ASL,1.2,response,1,0.4,ucl,0.57
30004,26,ASL,adult,1,349,cup,1.233,ASL,1.23,response,1,0.4,ucl,0.57
30021,35,ASL,adult,1,694,teddy,1.233,ASL,1.23,response,1,0.4,ucl,0.57
30079,24,ASL,adult,1,325,car,1.233,ASL,1.23,response,1,0.4,ucl,0.57
30004,30,ASL,adult,1,349,juice,1.267,ASL,1.27,response,1,0.4,ucl,0.57
30027,33,ASL,adult,1,379,book,1.267,ASL,1.27,response,1,0.4,ucl,0.57
30075,14,ASL,adult,1,358,ball,1.267,ASL,1.27,response,1,0.4,ucl,0.57
30006,11,ASL,adult,1,575,juice,1.3,ASL,1.3,response,1,0.4,ucl,0.57
30021,21,ASL,adult,1,694,teddy,1.333,ASL,1.33,response,1,0.4,ucl,0.57
30006,23,ASL,adult,1,575,birdy,1.367,ASL,1.37,response,1,0.4,ucl,0.57
30006,6,ASL,adult,1,575,cup,1.4,ASL,1.4,response,1,0.4,ucl,0.57
30004,39,ASL,adult,1,349,kitty,1.433,ASL,1.43,response,1,0.4,ucl,0.57
30075,7,ASL,adult,1,358,book,1.433,ASL,1.43,response,1,0.4,ucl,0.57
30081,24,ASL,adult,1,530,car,1.433,ASL,1.43,response,1,0.4,ucl,0.57
30074,3,ASL,adult,1,324,car,1.467,ASL,1.47,response,1,0.4,ucl,0.57
30079,15,ASL,adult,1,325,birdy,1.467,ASL,1.47,response,1,0.4,ucl,0.57
30006,37,ASL,adult,1,575,kitty,1.5,ASL,1.5,response,1,0.4,ucl,0.57
30069,2,ASL,adult,1,295,doll,1.5,ASL,1.5,response,1,0.4,ucl,0.57
30075,2,ASL,adult,1,358,doll,1.5,ASL,1.5,response,1,0.4,ucl,0.57
30079,9,ASL,adult,1,325,shoe,1.5,ASL,1.5,response,1,0.4,ucl,0.57
30079,2,ASL,adult,0,325,doll,1.533,ASL,1.53,response,1,0.39,ucl,0.57
30006,39,ASL,adult,0,575,juice,1.567,ASL,1.57,response,1,0.38,ucl,0.57
30006,35,ASL,adult,1,575,teddy,1.6,ASL,1.6,response,1,0.38,ucl,0.57
30078,27,ASL,adult,1,324,doll,1.6,ASL,1.6,response,1,0.38,ucl,0.57
30079,22,ASL,adult,1,325,ball,1.6,ASL,1.6,response,1,0.38,ucl,0.57
30004,2,ASL,adult,1,349,doll,1.633,ASL,1.63,response,1,0.38,ucl,0.57
30075,11,ASL,adult,1,358,book,1.633,ASL,1.63,response,1,0.38,ucl,0.57
30006,25,ASL,adult,1,575,cookie,1.667,ASL,1.67,response,1,0.39,ucl,0.57
30079,14,ASL,adult,1,325,ball,1.667,ASL,1.67,response,1,0.39,ucl,0.57
30006,34,ASL,adult,1,575,shoe,1.7,ASL,1.7,response,1,0.39,ucl,0.57
30075,8,ASL,adult,1,358,kitty,1.7,ASL,1.7,response,1,0.39,ucl,0.57
30006,27,ASL,adult,1,575,cup,1.733,ASL,1.73,response,1,0.39,ucl,0.57
30022,11,ASL,adult,1,350,juice,1.733,ASL,1.73,response,1,0.39,ucl,0.57
30069,14,ASL,adult,1,295,ball,1.733,ASL,1.73,response,1,0.39,ucl,0.57
30004,10,ASL,adult,1,349,sock,1.8,ASL,1.8,response,1,0.39,ucl,0.57
30004,22,ASL,adult,1,349,sock,1.833,ASL,1.83,response,1,0.39,ucl,0.57
30079,12,ASL,adult,1,325,kitty,1.833,ASL,1.83,response,1,0.39,ucl,0.57
30079,17,ASL,adult,1,325,car,1.833,ASL,1.83,response,1,0.39,ucl,0.57
30004,29,ASL,adult,1,349,cup,1.867,ASL,1.87,response,1,0.39,ucl,0.57
30006,32,ASL,adult,1,575,cookie,1.867,ASL,1.87,response,1,0.39,ucl,0.57
30074,2,ASL,adult,1,324,doll,1.9,ASL,1.9,response,1,0.39,ucl,0.57
30079,7,ASL,adult,1,325,book,1.9,ASL,1.9,response,1,0.39,ucl,0.57
30004,15,ASL,adult,1,349,cup,1.933,ASL,1.93,response,1,0.39,ucl,0.57
30022,20,ASL,adult,1,350,sock,1.933,ASL,1.93,response,1,0.39,ucl,0.57
30079,8,ASL,adult,1,325,kitty,2,ASL,2,response,1,0.39,ucl,0.57
30079,18,ASL,adult,1,325,shoe,2,ASL,2,response,1,0.39,ucl,0.57
30081,2,ASL,adult,1,530,doll,2.067,ASL,2.07,response,1,0.39,ucl,0.57
30079,11,ASL,adult,1,325,book,2.167,ASL,2.17,response,1,0.39,ucl,0.57
30006,12,ASL,adult,1,575,ball,2.2,ASL,2.2,response,1,0.39,ucl,0.57
30005,25,ASL,adult,1,575,cookie,2.233,ASL,2.23,response,1,0.39,ucl,0.57
30079,21,ASL,adult,1,325,book,2.3,ASL,2.3,response,1,0.39,ucl,0.57
30079,5,ASL,adult,1,325,teddy,2.333,ASL,2.33,response,1,0.39,ucl,0.57
30004,16,ASL,adult,1,349,juice,2.367,ASL,2.37,response,1,0.4,ucl,0.57
30078,25,ASL,adult,1,324,kitty,2.367,ASL,2.37,response,1,0.4,ucl,0.57
30069,4,ASL,adult,1,295,ball,2.5,ASL,2.5,response,1,0.4,ucl,0.57
30006,17,ASL,adult,1,575,kitty,2.633,ASL,2.63,response,1,0.4,ucl,0.57
30006,5,ASL,adult,1,575,cookie,2.7,ASL,2.7,response,1,0.4,ucl,0.57
30006,9,ASL,adult,0,575,birdy,2.9,ASL,2.9,response,1,0.39,ucl,0.57
7,2,Bullseye,adult,1,20,shoe,0.033,Bullseye,0.03,guess,0,0.010000000000000009,ucl,0.51
7,14,Bullseye,adult,0,20,shoe,0.033,Bullseye,0.03,guess,0,0.010000000000000009,ucl,0.51
4,3,Bullseye,adult,0,20,juice,0.033,Bullseye,0.03,guess,0,0.030000000000000027,ucl,0.52
4,23,Bullseye,adult,0,20,juice,0.067,Bullseye,0.07,guess,0,0.030000000000000027,ucl,0.52
1,6,Bullseye,adult,0,20,ball,0.067,Bullseye,0.07,guess,0,0.030000000000000027,ucl,0.52
1,26,Bullseye,adult,0,20,banana,0.1,Bullseye,0.1,guess,0,0.040000000000000036,ucl,0.52
4,16,Bullseye,adult,0,20,ball,0.133,Bullseye,0.13,guess,0,0.050000000000000044,ucl,0.53
4,25,Bullseye,adult,1,20,cookie,0.133,Bullseye,0.13,guess,0,0.050000000000000044,ucl,0.53
4,10,Bullseye,adult,1,20,book,0.167,Bullseye,0.17,guess,0,0.040000000000000036,ucl,0.53
4,15,Bullseye,adult,1,20,banana,0.167,Bullseye,0.17,guess,0,0.040000000000000036,ucl,0.53
1,9,Bullseye,adult,1,20,cookie,0.167,Bullseye,0.17,guess,0,0.030000000000000027,ucl,0.53
1,22,Bullseye,adult,0,20,shoe,0.167,Bullseye,0.17,guess,0,0.040000000000000036,ucl,0.53
4,9,Bullseye,adult,1,20,juice,0.2,Bullseye,0.2,guess,0,0.030000000000000027,ucl,0.53
4,14,Bullseye,adult,1,20,shoe,0.2,Bullseye,0.2,guess,0,0.040000000000000036,ucl,0.54
4,17,Bullseye,adult,1,20,juice,0.2,Bullseye,0.2,guess,0,0.030000000000000027,ucl,0.54
3,23,Bullseye,adult,1,19,juice,0.2,Bullseye,0.2,guess,0,0.030000000000000027,ucl,0.54
1,29,Bullseye,adult,1,20,book,0.2,Bullseye,0.2,guess,0,0.020000000000000018,ucl,0.54
1,32,Bullseye,adult,0,20,shoe,0.2,Bullseye,0.2,guess,0,0.030000000000000027,ucl,0.54
5,8,Bullseye,adult,1,20,shoe,0.233,Bullseye,0.23,guess,0,0.020000000000000018,ucl,0.54
5,10,Bullseye,adult,1,20,book,0.233,Bullseye,0.23,guess,0,0.020000000000000018,ucl,0.54
5,17,Bullseye,adult,1,20,ball,0.233,Bullseye,0.23,guess,0,0.010000000000000009,ucl,0.54
4,8,Bullseye,adult,1,20,banana,0.233,Bullseye,0.23,guess,0,0.010000000000000009,ucl,0.54
4,13,Bullseye,adult,1,20,cookie,0.233,Bullseye,0.23,guess,0,0.010000000000000009,ucl,0.54
4,22,Bullseye,adult,1,20,banana,0.233,Bullseye,0.23,guess,0,0,ucl,0.54
4,24,Bullseye,adult,1,20,book,0.233,Bullseye,0.23,guess,0,0,ucl,0.54
3,32,Bullseye,adult,1,19,shoe,0.233,Bullseye,0.23,guess,0,0,ucl,0.55
2,10,Bullseye,adult,0,19,book,0.233,Bullseye,0.23,guess,0,0.010000000000000009,ucl,0.55
1,17,Bullseye,adult,1,20,ball,0.233,Bullseye,0.23,guess,0,0,ucl,0.55
1,25,Bullseye,adult,1,20,juice,0.233,Bullseye,0.23,guess,0,0,ucl,0.55
4,12,Bullseye,adult,1,20,shoe,0.267,Bullseye,0.27,response,1,0.010000000000000009,ucl,0.55
3,3,Bullseye,adult,0,19,juice,0.267,Bullseye,0.27,guess,0,0,ucl,0.55
3,10,Bullseye,adult,1,19,book,0.267,Bullseye,0.27,response,1,0.010000000000000009,ucl,0.55
3,11,Bullseye,adult,1,19,ball,0.267,Bullseye,0.27,response,1,0.010000000000000009,ucl,0.55
1,30,Bullseye,adult,1,20,banana,0.267,Bullseye,0.27,response,1,0.010000000000000009,ucl,0.55
7,9,Bullseye,adult,1,20,juice,0.3,Bullseye,0.3,response,1,0.019999999999999907,ucl,0.55
7,12,Bullseye,adult,1,20,shoe,0.3,Bullseye,0.3,response,1,0.019999999999999907,ucl,0.55
7,13,Bullseye,adult,1,20,cookie,0.3,Bullseye,0.3,response,1,0.029999999999999916,ucl,0.55
5,3,Bullseye,adult,1,20,banana,0.3,Bullseye,0.3,response,1,0.029999999999999916,ucl,0.55
5,14,Bullseye,adult,1,20,book,0.3,Bullseye,0.3,response,1,0.039999999999999925,ucl,0.55
4,2,Bullseye,adult,1,20,shoe,0.3,Bullseye,0.3,response,1,0.039999999999999925,ucl,0.55
4,19,Bullseye,adult,1,20,cookie,0.3,Bullseye,0.3,response,1,0.039999999999999925,ucl,0.55
3,26,Bullseye,adult,1,19,shoe,0.3,Bullseye,0.3,response,1,0.04999999999999993,ucl,0.55
3,28,Bullseye,adult,0,19,ball,0.3,Bullseye,0.3,response,1,0.039999999999999925,ucl,0.55
2,4,Bullseye,adult,1,19,book,0.3,Bullseye,0.3,response,1,0.04999999999999993,ucl,0.55
7,22,Bullseye,adult,1,20,banana,0.333,Bullseye,0.33,response,1,0.04999999999999993,ucl,0.55
5,9,Bullseye,adult,1,20,cookie,0.333,Bullseye,0.33,response,1,0.039999999999999925,ucl,0.56
5,11,Bullseye,adult,1,20,juice,0.333,Bullseye,0.33,response,1,0.04999999999999993,ucl,0.56
4,11,Bullseye,adult,0,20,ball,0.333,Bullseye,0.33,response,1,0.039999999999999925,ucl,0.56
4,21,Bullseye,adult,1,20,ball,0.333,Bullseye,0.33,response,1,0.04999999999999993,ucl,0.56
3,17,Bullseye,adult,1,19,juice,0.333,Bullseye,0.33,response,1,0.04999999999999993,ucl,0.56
2,26,Bullseye,adult,0,19,banana,0.333,Bullseye,0.33,response,1,0.039999999999999925,ucl,0.56
1,10,Bullseye,adult,1,20,book,0.333,Bullseye,0.33,response,1,0.04999999999999993,ucl,0.56
1,12,Bullseye,adult,1,20,banana,0.333,Bullseye,0.33,response,1,0.04999999999999993,ucl,0.56
5,13,Bullseye,adult,1,20,ball,0.367,Bullseye,0.37,response,1,0.05999999999999994,ucl,0.56
3,4,Bullseye,adult,1,19,banana,0.367,Bullseye,0.37,response,1,0.05999999999999994,ucl,0.56
3,13,Bullseye,adult,1,19,cookie,0.367,Bullseye,0.37,response,1,0.05999999999999994,ucl,0.56
3,20,Bullseye,adult,1,19,book,0.367,Bullseye,0.37,response,1,0.06999999999999995,ucl,0.56
3,24,Bullseye,adult,1,19,book,0.367,Bullseye,0.37,response,1,0.06999999999999995,ucl,0.56
3,25,Bullseye,adult,1,19,cookie,0.367,Bullseye,0.37,response,1,0.06999999999999995,ucl,0.56
3,29,Bullseye,adult,1,19,cookie,0.367,Bullseye,0.37,response,1,0.07999999999999996,ucl,0.56
3,30,Bullseye,adult,1,19,book,0.367,Bullseye,0.37,response,1,0.07999999999999996,ucl,0.56
5,16,Bullseye,adult,1,20,juice,0.4,Bullseye,0.4,response,1,0.08999999999999997,ucl,0.56
3,7,Bullseye,adult,1,19,cookie,0.4,Bullseye,0.4,response,1,0.08999999999999997,ucl,0.56
3,31,Bullseye,adult,1,19,banana,0.4,Bullseye,0.4,response,1,0.08999999999999997,ucl,0.56
1,20,Bullseye,adult,1,20,shoe,0.4,Bullseye,0.4,response,1,0.09999999999999998,ucl,0.56
5,19,Bullseye,adult,1,20,banana,0.433,Bullseye,0.43,response,1,0.09999999999999998,ucl,0.56
3,12,Bullseye,adult,1,19,shoe,0.433,Bullseye,0.43,response,1,0.09999999999999998,ucl,0.56
5,6,Bullseye,adult,0,20,ball,0.467,Bullseye,0.47,response,1,0.09999999999999998,ucl,0.56
5,15,Bullseye,adult,1,20,cookie,0.467,Bullseye,0.47,response,1,0.09999999999999998,ucl,0.56
4,7,Bullseye,adult,1,20,cookie,0.467,Bullseye,0.47,response,1,0.09999999999999998,ucl,0.56
3,8,Bullseye,adult,1,19,banana,0.467,Bullseye,0.47,response,1,0.10999999999999999,ucl,0.56
3,9,Bullseye,adult,1,19,juice,0.467,Bullseye,0.47,response,1,0.10999999999999999,ucl,0.56
2,3,Bullseye,adult,1,19,banana,0.467,Bullseye,0.47,response,1,0.10999999999999999,ucl,0.56
5,4,Bullseye,adult,1,20,book,0.5,Bullseye,0.5,response,1,0.12,ucl,0.56
4,5,Bullseye,adult,1,20,book,0.5,Bullseye,0.5,response,1,0.12,ucl,0.56
4,6,Bullseye,adult,1,20,ball,0.5,Bullseye,0.5,response,1,0.12,ucl,0.56
3,6,Bullseye,adult,1,19,ball,0.5,Bullseye,0.5,response,1,0.1299999999999999,ucl,0.56
3,15,Bullseye,adult,1,19,banana,0.533,Bullseye,0.53,response,1,0.1299999999999999,ucl,0.56
2,12,Bullseye,adult,1,19,banana,0.667,Bullseye,0.67,response,1,0.1299999999999999,ucl,0.56
2,20,Bullseye,adult,1,19,shoe,0.833,Bullseye,0.83,response,1,0.1399999999999999,ucl,0.56
2,2,Bullseye,adult,1,19,shoe,0.867,Bullseye,0.87,response,1,0.1399999999999999,ucl,0.56
2,17,Bullseye,adult,1,19,ball,1.733,Bullseye,1.73,response,1,0.1399999999999999,ucl,0.56
2,6,Bullseye,adult,1,19,ball,2.133,Bullseye,2.13,response,1,0.1399999999999999,ucl,0.56
2,31,Bullseye,adult,0,19,juice,2.167,Bullseye,2.17,response,1,0.1399999999999999,ucl,0.56
